split,idx,Path,corruption,severity,seed
cal,75,CheXpert-v1.0-small/train/patient34919/study11/view1_frontal.jpg,screen,1,509517122
cal,445,CheXpert-v1.0-small/train/patient49256/study2/view1_frontal.jpg,blur,1,1157151863
cal,4662,CheXpert-v1.0-small/train/patient07154/study1/view1_frontal.jpg,screen,1,197106371
cal,3965,CheXpert-v1.0-small/train/patient21884/study2/view1_frontal.jpg,occlusion,3,1384364499
cal,1834,CheXpert-v1.0-small/train/patient17665/study5/view1_frontal.jpg,occlusion,2,1855471252
cal,2854,CheXpert-v1.0-small/train/patient08935/study1/view1_frontal.jpg,jpeg,2,237797860
cal,4505,CheXpert-v1.0-small/train/patient34879/study1/view1_frontal.jpg,blur,2,704804626
cal,3196,CheXpert-v1.0-small/train/patient47931/study3/view1_frontal.jpg,blur,2,2057652309
cal,774,CheXpert-v1.0-small/train/patient48659/study2/view1_frontal.jpg,brightness,1,1493345500
cal,4746,CheXpert-v1.0-small/train/patient35897/study8/view2_frontal.jpg,screen,2,1682561559
cal,215,CheXpert-v1.0-small/train/patient18851/study3/view1_frontal.jpg,brightness,2,33510370
cal,1019,CheXpert-v1.0-small/train/patient17397/study7/view1_frontal.jpg,blur,2,1261367309
cal,4504,CheXpert-v1.0-small/train/patient20562/study1/view1_frontal.jpg,occlusion,1,602925063
cal,3422,CheXpert-v1.0-small/train/patient37965/study2/view1_frontal.jpg,brightness,3,1540598012
cal,1140,CheXpert-v1.0-small/train/patient37490/study5/view1_frontal.jpg,brightness,1,1549840444
cal,3935,CheXpert-v1.0-small/train/patient41812/study1/view1_frontal.jpg,occlusion,1,1981649230
cal,2637,CheXpert-v1.0-small/train/patient37441/study1/view1_frontal.jpg,jpeg,1,1188880495
cal,2870,CheXpert-v1.0-small/train/patient30281/study1/view1_frontal.jpg,blur,1,1985327569
cal,4491,CheXpert-v1.0-small/train/patient40304/study18/view1_frontal.jpg,brightness,1,1358884985
cal,4446,CheXpert-v1.0-small/train/patient42966/study2/view1_frontal.jpg,blur,3,762511390
cal,1117,CheXpert-v1.0-small/train/patient14940/study7/view1_frontal.jpg,jpeg,2,538034578
cal,4035,CheXpert-v1.0-small/train/patient06810/study17/view1_frontal.jpg,brightness,1,640349762
cal,4540,CheXpert-v1.0-small/train/patient46577/study1/view1_frontal.jpg,blur,1,1445448581
cal,2916,CheXpert-v1.0-small/train/patient12055/study4/view1_frontal.jpg,blur,1,1501626275
cal,4431,CheXpert-v1.0-small/train/patient31196/study1/view1_frontal.jpg,screen,3,819823681
cal,3503,CheXpert-v1.0-small/train/patient11204/study3/view1_frontal.jpg,jpeg,1,435999402
cal,2050,CheXpert-v1.0-small/train/patient56783/study1/view1_frontal.jpg,screen,1,364123874
cal,2490,CheXpert-v1.0-small/train/patient14639/study2/view1_frontal.jpg,occlusion,3,341416404
cal,1840,CheXpert-v1.0-small/train/patient37027/study1/view1_frontal.jpg,occlusion,1,1926019902
cal,1440,CheXpert-v1.0-small/train/patient43708/study2/view1_frontal.jpg,jpeg,1,988737085
cal,718,CheXpert-v1.0-small/train/patient34259/study3/view1_frontal.jpg,screen,1,1966273289
cal,1538,CheXpert-v1.0-small/train/patient34824/study2/view1_frontal.jpg,occlusion,2,732292106
cal,395,CheXpert-v1.0-small/train/patient26923/study1/view1_frontal.jpg,jpeg,3,714020448
cal,171,CheXpert-v1.0-small/train/patient01744/study11/view1_frontal.jpg,blur,2,1907803504
cal,2934,CheXpert-v1.0-small/train/patient10368/study1/view1_frontal.jpg,blur,3,547723285
cal,2320,CheXpert-v1.0-small/train/patient17342/study2/view1_frontal.jpg,brightness,2,1407856730
cal,4775,CheXpert-v1.0-small/train/patient02694/study9/view1_frontal.jpg,occlusion,2,1651049215
cal,1291,CheXpert-v1.0-small/train/patient35213/study2/view1_frontal.jpg,blur,2,678507094
cal,3980,CheXpert-v1.0-small/train/patient11937/study13/view1_frontal.jpg,brightness,3,1533168344
cal,605,CheXpert-v1.0-small/train/patient42229/study1/view1_frontal.jpg,brightness,2,784250736
cal,3457,CheXpert-v1.0-small/train/patient30416/study19/view1_frontal.jpg,jpeg,1,1116287181
cal,4029,CheXpert-v1.0-small/train/patient42627/study1/view1_frontal.jpg,jpeg,2,681958532
cal,1440,CheXpert-v1.0-small/train/patient43708/study2/view1_frontal.jpg,blur,3,1090913741
cal,198,CheXpert-v1.0-small/train/patient06717/study7/view1_frontal.jpg,blur,3,1106884394
cal,1182,CheXpert-v1.0-small/train/patient52943/study1/view1_frontal.jpg,occlusion,2,688534273
cal,1777,CheXpert-v1.0-small/train/patient10001/study3/view1_frontal.jpg,brightness,2,666503924
cal,1761,CheXpert-v1.0-small/train/patient27054/study1/view1_frontal.jpg,screen,2,416103329
cal,2985,CheXpert-v1.0-small/train/patient49455/study1/view1_frontal.jpg,brightness,3,2138948329
cal,2767,CheXpert-v1.0-small/train/patient07197/study1/view1_frontal.jpg,blur,1,614484211
cal,4899,CheXpert-v1.0-small/train/patient29086/study12/view1_frontal.jpg,screen,3,188929464
cal,902,CheXpert-v1.0-small/train/patient16739/study1/view1_frontal.jpg,jpeg,3,663590662
cal,4930,CheXpert-v1.0-small/train/patient46897/study1/view2_frontal.jpg,screen,1,1316671771
cal,1568,CheXpert-v1.0-small/train/patient11068/study1/view1_frontal.jpg,occlusion,2,911350979
cal,1645,CheXpert-v1.0-small/train/patient09169/study5/view1_frontal.jpg,screen,1,1984566296
cal,1141,CheXpert-v1.0-small/train/patient08024/study7/view1_frontal.jpg,screen,2,832072242
cal,4416,CheXpert-v1.0-small/train/patient46028/study2/view1_frontal.jpg,blur,2,1576569786
cal,3963,CheXpert-v1.0-small/train/patient32007/study1/view1_frontal.jpg,jpeg,2,1816356119
cal,1568,CheXpert-v1.0-small/train/patient11068/study1/view1_frontal.jpg,jpeg,1,1283179510
cal,461,CheXpert-v1.0-small/train/patient12302/study4/view1_frontal.jpg,jpeg,2,824621697
cal,3506,CheXpert-v1.0-small/train/patient17555/study1/view1_frontal.jpg,blur,3,589233001
cal,2338,CheXpert-v1.0-small/train/patient05702/study17/view1_frontal.jpg,brightness,1,920392926
cal,3696,CheXpert-v1.0-small/train/patient04153/study6/view1_frontal.jpg,screen,2,67363972
cal,2723,CheXpert-v1.0-small/train/patient01768/study3/view1_frontal.jpg,screen,1,1997155097
cal,4994,CheXpert-v1.0-small/train/patient13539/study9/view1_frontal.jpg,jpeg,1,1650607286
cal,512,CheXpert-v1.0-small/train/patient31827/study1/view1_frontal.jpg,occlusion,2,106191590
cal,4106,CheXpert-v1.0-small/train/patient01066/study8/view1_frontal.jpg,jpeg,1,1244565197
cal,774,CheXpert-v1.0-small/train/patient48659/study2/view1_frontal.jpg,occlusion,1,628847742
cal,1888,CheXpert-v1.0-small/train/patient50172/study3/view1_frontal.jpg,brightness,2,2064794070
cal,548,CheXpert-v1.0-small/train/patient31478/study1/view1_frontal.jpg,brightness,1,1500431643
cal,1909,CheXpert-v1.0-small/train/patient37335/study4/view1_frontal.jpg,blur,2,242818944
cal,585,CheXpert-v1.0-small/train/patient38858/study2/view1_frontal.jpg,occlusion,1,799810633
cal,4355,CheXpert-v1.0-small/train/patient27960/study5/view1_frontal.jpg,jpeg,1,1426458446
cal,1724,CheXpert-v1.0-small/train/patient35713/study11/view1_frontal.jpg,jpeg,3,1385335570
cal,4443,CheXpert-v1.0-small/train/patient30068/study3/view1_frontal.jpg,occlusion,3,2137781585
cal,4191,CheXpert-v1.0-small/train/patient58859/study1/view1_frontal.jpg,blur,3,692932261
cal,2677,CheXpert-v1.0-small/train/patient58919/study2/view1_frontal.jpg,occlusion,2,1809398660
cal,291,CheXpert-v1.0-small/train/patient25409/study2/view1_frontal.jpg,screen,2,1788466957
cal,1230,CheXpert-v1.0-small/train/patient06396/study1/view1_frontal.jpg,blur,2,1446947139
cal,1008,CheXpert-v1.0-small/train/patient59589/study1/view1_frontal.jpg,blur,2,1083331574
cal,975,CheXpert-v1.0-small/train/patient11751/study7/view1_frontal.jpg,jpeg,2,1184076153
cal,3239,CheXpert-v1.0-small/train/patient31881/study8/view1_frontal.jpg,occlusion,1,1167066016
cal,3339,CheXpert-v1.0-small/train/patient27827/study3/view1_frontal.jpg,screen,3,504603291
cal,883,CheXpert-v1.0-small/train/patient35300/study10/view1_frontal.jpg,jpeg,2,748670853
cal,3125,CheXpert-v1.0-small/train/patient42429/study14/view1_frontal.jpg,blur,1,1939101909
cal,3815,CheXpert-v1.0-small/train/patient02751/study5/view1_frontal.jpg,brightness,2,641480008
cal,860,CheXpert-v1.0-small/train/patient34068/study2/view1_frontal.jpg,occlusion,1,112154050
cal,515,CheXpert-v1.0-small/train/patient56139/study2/view1_frontal.jpg,brightness,3,1342946629
cal,3287,CheXpert-v1.0-small/train/patient33411/study3/view1_frontal.jpg,jpeg,3,34182440
cal,2711,CheXpert-v1.0-small/train/patient42687/study19/view1_frontal.jpg,brightness,3,1291773728
cal,3604,CheXpert-v1.0-small/train/patient08478/study15/view1_frontal.jpg,blur,3,1828348109
cal,4426,CheXpert-v1.0-small/train/patient15722/study14/view1_frontal.jpg,brightness,2,2073440354
cal,223,CheXpert-v1.0-small/train/patient60679/study1/view1_frontal.jpg,brightness,2,510768490
cal,908,CheXpert-v1.0-small/train/patient39785/study1/view1_frontal.jpg,brightness,3,392813012
cal,4742,CheXpert-v1.0-small/train/patient60073/study1/view1_frontal.jpg,brightness,3,1145106766
cal,2887,CheXpert-v1.0-small/train/patient29577/study3/view1_frontal.jpg,jpeg,1,664980376
cal,4752,CheXpert-v1.0-small/train/patient00069/study8/view1_frontal.jpg,screen,2,1529944782
cal,346,CheXpert-v1.0-small/train/patient13825/study1/view1_frontal.jpg,jpeg,3,695783221
cal,3706,CheXpert-v1.0-small/train/patient27954/study1/view1_frontal.jpg,brightness,1,627546426
cal,4396,CheXpert-v1.0-small/train/patient24008/study24/view1_frontal.jpg,blur,1,564664414
cal,4788,CheXpert-v1.0-small/train/patient47876/study1/view1_frontal.jpg,screen,1,1874554027
cal,140,CheXpert-v1.0-small/train/patient11606/study5/view1_frontal.jpg,blur,2,1401523420
cal,1610,CheXpert-v1.0-small/train/patient48661/study4/view1_frontal.jpg,brightness,3,1661694679
cal,374,CheXpert-v1.0-small/train/patient38096/study3/view1_frontal.jpg,screen,3,1737529570
cal,2437,CheXpert-v1.0-small/train/patient29825/study4/view1_frontal.jpg,blur,2,1412357844
cal,4670,CheXpert-v1.0-small/train/patient43169/study1/view1_frontal.jpg,screen,1,1332605310
cal,2896,CheXpert-v1.0-small/train/patient16302/study6/view1_frontal.jpg,brightness,3,928402721
cal,2021,CheXpert-v1.0-small/train/patient18907/study1/view1_frontal.jpg,brightness,1,15846661
cal,4316,CheXpert-v1.0-small/train/patient24114/study18/view1_frontal.jpg,screen,1,1945120472
cal,695,CheXpert-v1.0-small/train/patient07080/study1/view1_frontal.jpg,screen,1,1799453659
cal,845,CheXpert-v1.0-small/train/patient24851/study3/view1_frontal.jpg,blur,2,2134814119
cal,4314,CheXpert-v1.0-small/train/patient10884/study18/view1_frontal.jpg,screen,2,1667307378
cal,2775,CheXpert-v1.0-small/train/patient14941/study14/view1_frontal.jpg,jpeg,3,1049323862
cal,909,CheXpert-v1.0-small/train/patient16200/study11/view1_frontal.jpg,jpeg,2,1792552075
cal,3828,CheXpert-v1.0-small/train/patient44745/study1/view1_frontal.jpg,jpeg,1,120891567
cal,3899,CheXpert-v1.0-small/train/patient39687/study1/view1_frontal.jpg,blur,1,2056232453
cal,4245,CheXpert-v1.0-small/train/patient28305/study5/view1_frontal.jpg,blur,1,1736893528
cal,2753,CheXpert-v1.0-small/train/patient11325/study7/view1_frontal.jpg,jpeg,3,725481680
cal,1451,CheXpert-v1.0-small/train/patient04998/study7/view1_frontal.jpg,blur,2,118581628
cal,293,CheXpert-v1.0-small/train/patient46631/study3/view1_frontal.jpg,jpeg,2,1407370120
cal,4768,CheXpert-v1.0-small/train/patient33275/study3/view1_frontal.jpg,occlusion,2,203289531
cal,2224,CheXpert-v1.0-small/train/patient30085/study1/view1_frontal.jpg,jpeg,2,1417599064
cal,1675,CheXpert-v1.0-small/train/patient45346/study2/view1_frontal.jpg,jpeg,2,1313638017
cal,3027,CheXpert-v1.0-small/train/patient06341/study1/view1_frontal.jpg,jpeg,1,1542490751
cal,984,CheXpert-v1.0-small/train/patient21563/study2/view1_frontal.jpg,jpeg,1,1888679542
cal,2959,CheXpert-v1.0-small/train/patient34213/study2/view1_frontal.jpg,blur,1,937033525
cal,107,CheXpert-v1.0-small/train/patient36254/study3/view1_frontal.jpg,jpeg,3,1419243574
cal,4117,CheXpert-v1.0-small/train/patient38020/study6/view1_frontal.jpg,jpeg,1,114471825
cal,3311,CheXpert-v1.0-small/train/patient56953/study1/view1_frontal.jpg,screen,3,284136788
cal,423,CheXpert-v1.0-small/train/patient01554/study5/view1_frontal.jpg,jpeg,1,2060812792
cal,1664,CheXpert-v1.0-small/train/patient45650/study4/view1_frontal.jpg,blur,2,55507721
cal,4754,CheXpert-v1.0-small/train/patient49448/study1/view1_frontal.jpg,occlusion,2,706836382
cal,1871,CheXpert-v1.0-small/train/patient40951/study5/view1_frontal.jpg,brightness,2,1483502183
cal,3603,CheXpert-v1.0-small/train/patient09082/study8/view1_frontal.jpg,jpeg,1,2071291444
cal,536,CheXpert-v1.0-small/train/patient31822/study4/view1_frontal.jpg,jpeg,3,1139877387
cal,3730,CheXpert-v1.0-small/train/patient12348/study4/view1_frontal.jpg,screen,2,1207294890
cal,4228,CheXpert-v1.0-small/train/patient35439/study4/view1_frontal.jpg,screen,2,1472468150
cal,2412,CheXpert-v1.0-small/train/patient31521/study12/view1_frontal.jpg,occlusion,2,1054292030
cal,3332,CheXpert-v1.0-small/train/patient58182/study1/view1_frontal.jpg,blur,2,1844580764
cal,3295,CheXpert-v1.0-small/train/patient44416/study7/view1_frontal.jpg,jpeg,2,1537660616
cal,1091,CheXpert-v1.0-small/train/patient19674/study1/view1_frontal.jpg,brightness,2,1325765336
cal,369,CheXpert-v1.0-small/train/patient10970/study23/view1_frontal.jpg,screen,2,602354172
cal,3071,CheXpert-v1.0-small/train/patient49539/study1/view1_frontal.jpg,jpeg,3,633935895
cal,1813,CheXpert-v1.0-small/train/patient61990/study1/view1_frontal.jpg,brightness,2,937503759
cal,960,CheXpert-v1.0-small/train/patient24383/study3/view1_frontal.jpg,brightness,1,153844273
cal,473,CheXpert-v1.0-small/train/patient30287/study3/view1_frontal.jpg,brightness,3,1880396822
cal,2575,CheXpert-v1.0-small/train/patient30872/study3/view1_frontal.jpg,blur,3,776769528
cal,2889,CheXpert-v1.0-small/train/patient48833/study2/view1_frontal.jpg,blur,3,762650539
cal,4709,CheXpert-v1.0-small/train/patient07112/study1/view1_frontal.jpg,jpeg,1,1947646247
cal,4820,CheXpert-v1.0-small/train/patient43811/study7/view1_frontal.jpg,occlusion,1,745197238
cal,292,CheXpert-v1.0-small/train/patient38955/study1/view1_frontal.jpg,blur,1,1412432167
cal,68,CheXpert-v1.0-small/train/patient49314/study3/view1_frontal.jpg,jpeg,1,2112281931
cal,3804,CheXpert-v1.0-small/train/patient49176/study1/view1_frontal.jpg,screen,2,1747892985
cal,1647,CheXpert-v1.0-small/train/patient28985/study1/view1_frontal.jpg,jpeg,1,269530089
cal,467,CheXpert-v1.0-small/train/patient27994/study57/view1_frontal.jpg,screen,3,198732648
cal,4582,CheXpert-v1.0-small/train/patient43354/study1/view1_frontal.jpg,occlusion,2,2074076349
cal,3928,CheXpert-v1.0-small/train/patient34706/study19/view1_frontal.jpg,occlusion,1,1645391842
cal,2125,CheXpert-v1.0-small/train/patient41504/study12/view1_frontal.jpg,screen,3,1683502200
cal,1261,CheXpert-v1.0-small/train/patient07486/study2/view1_frontal.jpg,occlusion,1,771733364
cal,1987,CheXpert-v1.0-small/train/patient09965/study1/view1_frontal.jpg,screen,2,1010744095
cal,3996,CheXpert-v1.0-small/train/patient30747/study9/view1_frontal.jpg,screen,1,158912582
cal,3562,CheXpert-v1.0-small/train/patient16045/study2/view1_frontal.jpg,screen,3,98752849
cal,2303,CheXpert-v1.0-small/train/patient24932/study1/view1_frontal.jpg,screen,3,2075102814
cal,3531,CheXpert-v1.0-small/train/patient46212/study1/view1_frontal.jpg,blur,3,1175124860
cal,2007,CheXpert-v1.0-small/train/patient37241/study10/view1_frontal.jpg,screen,3,1691860002
cal,3800,CheXpert-v1.0-small/train/patient10124/study6/view1_frontal.jpg,brightness,1,2016380204
cal,4295,CheXpert-v1.0-small/train/patient09789/study2/view1_frontal.jpg,brightness,1,2046710943
cal,3834,CheXpert-v1.0-small/train/patient36052/study4/view1_frontal.jpg,blur,1,1513669356
cal,4269,CheXpert-v1.0-small/train/patient30111/study9/view1_frontal.jpg,occlusion,1,316829997
cal,1030,CheXpert-v1.0-small/train/patient37023/study1/view1_frontal.jpg,occlusion,3,2062593813
cal,424,CheXpert-v1.0-small/train/patient15625/study1/view1_frontal.jpg,screen,3,1136172385
cal,1580,CheXpert-v1.0-small/train/patient18585/study5/view1_frontal.jpg,occlusion,3,165358110
cal,4130,CheXpert-v1.0-small/train/patient31348/study2/view1_frontal.jpg,brightness,2,141531210
cal,1559,CheXpert-v1.0-small/train/patient31545/study6/view1_frontal.jpg,blur,2,75170434
cal,4312,CheXpert-v1.0-small/train/patient08056/study28/view1_frontal.jpg,blur,2,1889093215
cal,1943,CheXpert-v1.0-small/train/patient21789/study6/view1_frontal.jpg,blur,2,1131117114
cal,385,CheXpert-v1.0-small/train/patient05218/study2/view1_frontal.jpg,brightness,2,1799105102
cal,4026,CheXpert-v1.0-small/train/patient43654/study1/view1_frontal.jpg,jpeg,2,780142996
cal,181,CheXpert-v1.0-small/train/patient10965/study3/view1_frontal.jpg,screen,1,2070051249
cal,1483,CheXpert-v1.0-small/train/patient46562/study1/view1_frontal.jpg,occlusion,3,720053983
cal,4837,CheXpert-v1.0-small/train/patient23683/study3/view1_frontal.jpg,screen,1,383381561
cal,4752,CheXpert-v1.0-small/train/patient00069/study8/view1_frontal.jpg,occlusion,2,1779780772
cal,2749,CheXpert-v1.0-small/train/patient46540/study3/view1_frontal.jpg,brightness,2,1067254258
cal,4955,CheXpert-v1.0-small/train/patient28168/study1/view1_frontal.jpg,brightness,2,1230126762
cal,1926,CheXpert-v1.0-small/train/patient59906/study3/view1_frontal.jpg,jpeg,1,393049933
cal,3284,CheXpert-v1.0-small/train/patient36793/study3/view1_frontal.jpg,jpeg,1,1804385287
cal,1498,CheXpert-v1.0-small/train/patient63118/study1/view1_frontal.jpg,brightness,2,1411892278
cal,3966,CheXpert-v1.0-small/train/patient32251/study1/view1_frontal.jpg,occlusion,3,97324316
cal,1151,CheXpert-v1.0-small/train/patient29465/study14/view1_frontal.jpg,blur,2,1645019748
cal,3472,CheXpert-v1.0-small/train/patient09168/study1/view1_frontal.jpg,occlusion,3,192323535
cal,1064,CheXpert-v1.0-small/train/patient35639/study1/view1_frontal.jpg,jpeg,2,363338458
cal,450,CheXpert-v1.0-small/train/patient54811/study1/view1_frontal.jpg,jpeg,3,1048630380
cal,4799,CheXpert-v1.0-small/train/patient42402/study5/view1_frontal.jpg,blur,1,445175180
cal,1764,CheXpert-v1.0-small/train/patient38519/study2/view1_frontal.jpg,occlusion,1,2125839534
cal,864,CheXpert-v1.0-small/train/patient61178/study1/view1_frontal.jpg,jpeg,1,417830504
cal,2492,CheXpert-v1.0-small/train/patient19185/study5/view1_frontal.jpg,brightness,3,716425200
cal,17,CheXpert-v1.0-small/train/patient36665/study4/view1_frontal.jpg,blur,3,1992183065
cal,734,CheXpert-v1.0-small/train/patient06357/study3/view1_frontal.jpg,blur,1,427903297
cal,3992,CheXpert-v1.0-small/train/patient05944/study1/view1_frontal.jpg,jpeg,1,1728759091
cal,823,CheXpert-v1.0-small/train/patient53994/study4/view1_frontal.jpg,occlusion,3,719320827
cal,4548,CheXpert-v1.0-small/train/patient20960/study2/view1_frontal.jpg,jpeg,3,228559955
cal,1169,CheXpert-v1.0-small/train/patient55720/study2/view1_frontal.jpg,occlusion,1,481237474
cal,4324,CheXpert-v1.0-small/train/patient40789/study2/view1_frontal.jpg,blur,2,1803789772
cal,3714,CheXpert-v1.0-small/train/patient14527/study13/view1_frontal.jpg,blur,3,1283443670
cal,4425,CheXpert-v1.0-small/train/patient08374/study1/view1_frontal.jpg,blur,3,112034460
cal,4649,CheXpert-v1.0-small/train/patient20094/study3/view1_frontal.jpg,occlusion,2,807485326
cal,695,CheXpert-v1.0-small/train/patient07080/study1/view1_frontal.jpg,blur,1,812473725
cal,956,CheXpert-v1.0-small/train/patient34893/study3/view1_frontal.jpg,blur,3,1779828566
cal,1280,CheXpert-v1.0-small/train/patient18645/study4/view1_frontal.jpg,jpeg,2,1570405946
cal,3963,CheXpert-v1.0-small/train/patient32007/study1/view1_frontal.jpg,screen,3,1678875769
cal,1125,CheXpert-v1.0-small/train/patient04510/study5/view1_frontal.jpg,brightness,2,1704741844
cal,736,CheXpert-v1.0-small/train/patient06540/study14/view1_frontal.jpg,jpeg,2,1845751401
cal,809,CheXpert-v1.0-small/train/patient11183/study1/view1_frontal.jpg,blur,2,1195238794
cal,4940,CheXpert-v1.0-small/train/patient12274/study2/view1_frontal.jpg,screen,1,1797478812
cal,3060,CheXpert-v1.0-small/train/patient10501/study8/view1_frontal.jpg,jpeg,2,1908331717
cal,70,CheXpert-v1.0-small/train/patient38808/study3/view1_frontal.jpg,jpeg,3,1005961756
cal,2363,CheXpert-v1.0-small/train/patient37469/study6/view1_frontal.jpg,jpeg,1,871388034
cal,2331,CheXpert-v1.0-small/train/patient34070/study7/view1_frontal.jpg,brightness,1,2032964266
cal,2982,CheXpert-v1.0-small/train/patient20704/study1/view2_frontal.jpg,jpeg,2,1074482027
cal,4813,CheXpert-v1.0-small/train/patient15856/study5/view1_frontal.jpg,blur,2,1543184951
cal,252,CheXpert-v1.0-small/train/patient23470/study1/view1_frontal.jpg,blur,3,17452831
cal,1939,CheXpert-v1.0-small/train/patient63287/study1/view1_frontal.jpg,occlusion,3,361255315
cal,996,CheXpert-v1.0-small/train/patient01762/study1/view1_frontal.jpg,brightness,3,830057279
cal,1527,CheXpert-v1.0-small/train/patient21898/study3/view1_frontal.jpg,occlusion,3,1455016306
cal,1527,CheXpert-v1.0-small/train/patient21898/study3/view1_frontal.jpg,screen,1,823587734
cal,1940,CheXpert-v1.0-small/train/patient14867/study1/view1_frontal.jpg,blur,3,1074007005
cal,2947,CheXpert-v1.0-small/train/patient15889/study2/view1_frontal.jpg,blur,2,122635597
cal,3711,CheXpert-v1.0-small/train/patient11933/study2/view1_frontal.jpg,screen,2,139083227
cal,9,CheXpert-v1.0-small/train/patient52942/study2/view1_frontal.jpg,brightness,2,798775415
cal,1931,CheXpert-v1.0-small/train/patient30344/study1/view1_frontal.jpg,brightness,2,126689291
cal,2320,CheXpert-v1.0-small/train/patient17342/study2/view1_frontal.jpg,brightness,1,58167033
cal,3705,CheXpert-v1.0-small/train/patient39104/study11/view1_frontal.jpg,occlusion,1,1533266927
cal,95,CheXpert-v1.0-small/train/patient01893/study2/view1_frontal.jpg,brightness,1,125813223
cal,1017,CheXpert-v1.0-small/train/patient35061/study5/view1_frontal.jpg,screen,1,841398932
cal,50,CheXpert-v1.0-small/train/patient26494/study4/view1_frontal.jpg,occlusion,1,1783027751
cal,2115,CheXpert-v1.0-small/train/patient34678/study10/view1_frontal.jpg,screen,3,340317639
cal,4755,CheXpert-v1.0-small/train/patient39148/study3/view1_frontal.jpg,brightness,3,1389811006
cal,1268,CheXpert-v1.0-small/train/patient05003/study2/view1_frontal.jpg,screen,1,1785826543
cal,2368,CheXpert-v1.0-small/train/patient27480/study4/view1_frontal.jpg,brightness,3,474017462
cal,4661,CheXpert-v1.0-small/train/patient45790/study1/view1_frontal.jpg,occlusion,3,1419437727
cal,3189,CheXpert-v1.0-small/train/patient46725/study1/view1_frontal.jpg,blur,1,1210236930
cal,3565,CheXpert-v1.0-small/train/patient26140/study2/view1_frontal.jpg,brightness,1,1288540299
cal,3749,CheXpert-v1.0-small/train/patient39032/study3/view1_frontal.jpg,blur,3,30592763
cal,3977,CheXpert-v1.0-small/train/patient23475/study3/view1_frontal.jpg,brightness,2,1012862875
cal,3267,CheXpert-v1.0-small/train/patient44039/study1/view1_frontal.jpg,occlusion,3,241514739
cal,4422,CheXpert-v1.0-small/train/patient01167/study25/view1_frontal.jpg,jpeg,1,1073461558
cal,1653,CheXpert-v1.0-small/train/patient37205/study1/view1_frontal.jpg,brightness,2,1845483674
cal,1530,CheXpert-v1.0-small/train/patient51466/study1/view1_frontal.jpg,screen,3,663154372
cal,564,CheXpert-v1.0-small/train/patient11707/study3/view1_frontal.jpg,screen,2,1497800245
cal,2539,CheXpert-v1.0-small/train/patient21880/study1/view1_frontal.jpg,occlusion,2,579050355
cal,4690,CheXpert-v1.0-small/train/patient47498/study2/view1_frontal.jpg,occlusion,2,644253550
cal,4109,CheXpert-v1.0-small/train/patient24568/study9/view1_frontal.jpg,blur,1,1861708336
cal,4714,CheXpert-v1.0-small/train/patient33473/study2/view1_frontal.jpg,occlusion,3,1600887249
cal,2170,CheXpert-v1.0-small/train/patient16140/study5/view1_frontal.jpg,screen,2,443922552
cal,2636,CheXpert-v1.0-small/train/patient32765/study1/view1_frontal.jpg,blur,2,445980002
cal,2255,CheXpert-v1.0-small/train/patient19265/study1/view1_frontal.jpg,screen,1,1116670368
cal,685,CheXpert-v1.0-small/train/patient28397/study1/view1_frontal.jpg,blur,1,1567076637
cal,380,CheXpert-v1.0-small/train/patient37315/study2/view1_frontal.jpg,brightness,3,183559313
cal,3452,CheXpert-v1.0-small/train/patient28283/study1/view1_frontal.jpg,blur,1,2055596167
cal,1241,CheXpert-v1.0-small/train/patient42255/study3/view1_frontal.jpg,brightness,3,1236006785
cal,2159,CheXpert-v1.0-small/train/patient61888/study1/view1_frontal.jpg,occlusion,2,2058412131
cal,1064,CheXpert-v1.0-small/train/patient35639/study1/view1_frontal.jpg,brightness,1,1886168335
cal,1985,CheXpert-v1.0-small/train/patient24791/study4/view1_frontal.jpg,brightness,3,864205219
cal,2739,CheXpert-v1.0-small/train/patient11180/study1/view1_frontal.jpg,occlusion,3,744403596
cal,2414,CheXpert-v1.0-small/train/patient41344/study2/view1_frontal.jpg,blur,2,458296705
cal,4436,CheXpert-v1.0-small/train/patient43409/study1/view1_frontal.jpg,blur,3,214611305
cal,1883,CheXpert-v1.0-small/train/patient14700/study3/view1_frontal.jpg,blur,3,513466654
cal,4291,CheXpert-v1.0-small/train/patient00100/study5/view1_frontal.jpg,screen,2,628471710
cal,3051,CheXpert-v1.0-small/train/patient09189/study1/view1_frontal.jpg,brightness,2,1745537243
cal,3048,CheXpert-v1.0-small/train/patient41328/study3/view1_frontal.jpg,occlusion,2,2069290637
cal,2142,CheXpert-v1.0-small/train/patient47245/study8/view1_frontal.jpg,occlusion,3,1867571223
cal,2169,CheXpert-v1.0-small/train/patient36578/study5/view1_frontal.jpg,screen,3,655521506
cal,98,CheXpert-v1.0-small/train/patient38476/study3/view1_frontal.jpg,blur,1,1780971105
cal,707,CheXpert-v1.0-small/train/patient29884/study4/view1_frontal.jpg,blur,1,1867309339
cal,2070,CheXpert-v1.0-small/train/patient50156/study2/view1_frontal.jpg,brightness,1,1066959599
cal,293,CheXpert-v1.0-small/train/patient46631/study3/view1_frontal.jpg,occlusion,3,1420386874
cal,2013,CheXpert-v1.0-small/train/patient57082/study1/view1_frontal.jpg,occlusion,1,764064556
cal,1837,CheXpert-v1.0-small/train/patient33307/study1/view2_frontal.jpg,jpeg,2,362442654
cal,398,CheXpert-v1.0-small/train/patient09786/study1/view1_frontal.jpg,jpeg,1,789613128
